sno,filepath,label,source,fold_id,duration_sec,duration_samples,sr,channels,bit_depth,md5,extra_meta
297,data/gunshot_kaggle/M16/5 (32).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,664d27af3b5212d4f43e6f9282bd79c7,weapon_id=M16
298,data/gunshot_kaggle/M16/5 (33).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3b9deeadc3e08a721b5a409ba11ebaf2,weapon_id=M16
299,data/gunshot_kaggle/M16/5 (34).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5abc06160b61499d56b4608b08191ec2,weapon_id=M16
300,data/gunshot_kaggle/M16/5 (35).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ee7391a9764fada28503160a476df387,weapon_id=M16
301,data/gunshot_kaggle/M16/5 (36).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01d3902c5f0370ae1cacdf1dd7d00517,weapon_id=M16
302,data/gunshot_kaggle/M16/5 (37).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,843ab6d616ff2576d8ccc5278d56dd8d,weapon_id=M16
303,data/gunshot_kaggle/M16/5 (38).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e1ceb4c3fe91007f9f52cc6c49f601e6,weapon_id=M16
304,data/gunshot_kaggle/M16/5 (39).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,00b9ab5e1190ccde22c89a0c71123590,weapon_id=M16
305,data/gunshot_kaggle/M16/5 (4).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1d3c975e36b5fabb5d877c5772d0a28a,weapon_id=M16
306,data/gunshot_kaggle/M16/5 (40).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cdcbf1368b71c3d9222796e76138bf71,weapon_id=M16
307,data/gunshot_kaggle/M16/5 (41).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4feea08bf5c422c923f9082100f575dc,weapon_id=M16
308,data/gunshot_kaggle/M16/5 (42).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,40e6e4387bf4126d786d83e94503d74f,weapon_id=M16
309,data/gunshot_kaggle/M16/5 (43).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,091393581c77cd5abd0186198c5b7584,weapon_id=M16
310,data/gunshot_kaggle/M16/5 (44).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d57051413d0be71ccbc32be288343764,weapon_id=M16
311,data/gunshot_kaggle/M16/5 (45).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9220cfc96b67c7ff6a67a7b345ce6b14,weapon_id=M16
312,data/gunshot_kaggle/M16/5 (46).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9e0ef404370557be4168f10d5fbfed10,weapon_id=M16
313,data/gunshot_kaggle/M16/5 (47).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a57da41e30cc1a0f7459d75807027249,weapon_id=M16
314,data/gunshot_kaggle/M16/5 (48).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,15dd144da06148ac8403af9f8f1e9847,weapon_id=M16
315,data/gunshot_kaggle/M16/5 (49).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,57ad239195c38fe85ca80ad825398026,weapon_id=M16
316,data/gunshot_kaggle/M16/5 (5).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,21640ae9a824f93fd9a2a08c3af53c24,weapon_id=M16
317,data/gunshot_kaggle/M16/5 (50).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b177106b5f98ae75e8cb8c3b117b22a2,weapon_id=M16
318,data/gunshot_kaggle/M16/5 (51).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5b2f4cc9a50924df03d80871b275558b,weapon_id=M16
319,data/gunshot_kaggle/M16/5 (52).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a11a38051ebc563c06d34455a57d49f2,weapon_id=M16
320,data/gunshot_kaggle/M16/5 (53).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f65b8161f0dceb6fb33539d2a292d9e4,weapon_id=M16
321,data/gunshot_kaggle/M16/5 (54).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,da6e001a8491ccf64d235d1631d189e2,weapon_id=M16
322,data/gunshot_kaggle/M16/5 (55).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,71b99c6cb016d84abf05b347de030958,weapon_id=M16
323,data/gunshot_kaggle/M16/5 (56).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,355df0aa028dd715280886c117fbbd4a,weapon_id=M16
324,data/gunshot_kaggle/M16/5 (57).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,22f63b90ad4c554f6b39f53ad259c8f5,weapon_id=M16
325,data/gunshot_kaggle/M16/5 (58).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c1f93bda6a7f3f2d1573d74d7357e348,weapon_id=M16
326,data/gunshot_kaggle/M16/5 (59).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,80f65fee4fe15861e68473387b18b189,weapon_id=M16
327,data/gunshot_kaggle/M16/5 (6).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8103376ba83996fa58107ab8f9f98021,weapon_id=M16
328,data/gunshot_kaggle/M16/5 (60).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f7f99d952d4f34410b633bae2b6d2530,weapon_id=M16
329,data/gunshot_kaggle/M16/5 (61).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce3d3b06613feacd50c16c441af427e9,weapon_id=M16
330,data/gunshot_kaggle/M16/5 (62).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bfc0137231b2b255f897d47b427b43a7,weapon_id=M16
331,data/gunshot_kaggle/M16/5 (63).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,077f1b6f76768ee45bb27e4fe7967d22,weapon_id=M16
332,data/gunshot_kaggle/M16/5 (64).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58eb6ec9d37395afe24f791bb50452f9,weapon_id=M16
333,data/gunshot_kaggle/M16/5 (65).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8d020c795c8b8990faa63c51025a986d,weapon_id=M16
334,data/gunshot_kaggle/M16/5 (66).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e23780fc352f17fa87a012dd11252f19,weapon_id=M16
335,data/gunshot_kaggle/M16/5 (67).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b465b138b0ddccd6f31029840da737b5,weapon_id=M16
336,data/gunshot_kaggle/M16/5 (68).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,367f794947b72e33b009a8e038188dd9,weapon_id=M16
337,data/gunshot_kaggle/M16/5 (69).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8ffe4e07739e9efa434dd7fa239e8720,weapon_id=M16
338,data/gunshot_kaggle/M16/5 (7).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a2a0d76486796dd1bfd5b2c5b04ea7b5,weapon_id=M16
339,data/gunshot_kaggle/M16/5 (70).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,584ef023aa7d32072961931ba3819fb0,weapon_id=M16
340,data/gunshot_kaggle/M16/5 (71).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,526cf4ea58648477b45de83ec8c42252,weapon_id=M16
341,data/gunshot_kaggle/M16/5 (72).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b572fb7c96f6dfa5fcc82e14a62c4342,weapon_id=M16
342,data/gunshot_kaggle/M16/5 (73).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,de87bbd96eb31947f128457cb6f4f940,weapon_id=M16
343,data/gunshot_kaggle/M16/5 (74).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c333889f62f9a8dd5031b5f288235925,weapon_id=M16
344,data/gunshot_kaggle/M16/5 (75).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0bd49ec89a3c73ec1471ab32dd4605b1,weapon_id=M16
345,data/gunshot_kaggle/M16/5 (76).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,22ee5339862fb29b8545b9c4011682d7,weapon_id=M16
346,data/gunshot_kaggle/M16/5 (77).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4faeea29b49462ace43b32c64a21cc22,weapon_id=M16
347,data/gunshot_kaggle/M16/5 (78).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3d8def1544f1b10e0caf8083aa328349,weapon_id=M16
348,data/gunshot_kaggle/M16/5 (79).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f4b7f28a0c48c2c84a739a53213cb5f1,weapon_id=M16
349,data/gunshot_kaggle/M16/5 (8).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d630879a1dc1aa5a9a24012bc6e95907,weapon_id=M16
350,data/gunshot_kaggle/M16/5 (80).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f01a060aa8c4dc7b1670cf488b018851,weapon_id=M16
351,data/gunshot_kaggle/M16/5 (81).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,375d11154cf959ee5af1cda83071f2c1,weapon_id=M16
352,data/gunshot_kaggle/M16/5 (82).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0036ba518d871cf3cc3cc73966688c3d,weapon_id=M16
353,data/gunshot_kaggle/M16/5 (83).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cd0e4ae7ee6597f7f1a754ba528918d4,weapon_id=M16
354,data/gunshot_kaggle/M16/5 (84).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf1cc47ddb67d1309cb3846652ba1e0f,weapon_id=M16
355,data/gunshot_kaggle/M16/5 (85).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,703c6dce0f7e33c2f6b2089c95ff7f84,weapon_id=M16
356,data/gunshot_kaggle/M16/5 (86).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,96257d1430c717cb846707dfc1605fff,weapon_id=M16
357,data/gunshot_kaggle/M16/5 (87).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a4042dff0e6abc1e3034f432fa8019d5,weapon_id=M16
358,data/gunshot_kaggle/M16/5 (88).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b6bd7b46dc10535875398d11d6d429c4,weapon_id=M16
359,data/gunshot_kaggle/M16/5 (89).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,635d30f43beb6c317ef9e244a18bc72a,weapon_id=M16
360,data/gunshot_kaggle/M16/5 (9).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,62c4fe32c9065fe1f44d9cfe7faa947c,weapon_id=M16
361,data/gunshot_kaggle/M16/5 (90).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5f27487376353c820533b03fcd01b33a,weapon_id=M16
362,data/gunshot_kaggle/M16/5 (91).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c3f30a284bd4fbec63d1811a95b9a92d,weapon_id=M16
363,data/gunshot_kaggle/M16/5 (92).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d07efdf039333063bd5b189bb926a1ca,weapon_id=M16
364,data/gunshot_kaggle/M16/5 (93).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8a5b852ff71d11df3173e4f2897152a8,weapon_id=M16
365,data/gunshot_kaggle/M16/5 (94).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,723f794629f43b5056a8998bfc496257,weapon_id=M16
366,data/gunshot_kaggle/M16/5 (95).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,cf13ec2515f073d0275b3270d18ddba7,weapon_id=M16
367,data/gunshot_kaggle/M16/5 (96).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,64c90abe80ca78320f78f7c5a263a568,weapon_id=M16
368,data/gunshot_kaggle/M16/5 (97).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8316394ff09cdcbd5fa8b05520562c66,weapon_id=M16
369,data/gunshot_kaggle/M16/5 (98).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,de3c8176e6098cc98f3de2bfd2e0c280,weapon_id=M16
370,data/gunshot_kaggle/M16/5 (99).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3c0d6ef5ed2d0f958a41a75f968cbc0d,weapon_id=M16
371,data/gunshot_kaggle/M249/6 (1).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3b99cb2d93c3a0ba532200832592646a,weapon_id=M249
372,data/gunshot_kaggle/M249/6 (10).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,568d965bafa56f93d9f5d3c253a553f6,weapon_id=M249
373,data/gunshot_kaggle/M249/6 (11).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d508e99cbe2e9f0af1a38f917a12c61b,weapon_id=M249
374,data/gunshot_kaggle/M249/6 (12).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,928320bb119d8de087ff8afd46790227,weapon_id=M249
375,data/gunshot_kaggle/M249/6 (13).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,94f271a9479ba22cc5599cf62c5d83b2,weapon_id=M249
376,data/gunshot_kaggle/M249/6 (14).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f5ff20232e954b7f10611bbf7bf6a28c,weapon_id=M249
377,data/gunshot_kaggle/M249/6 (15).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,dfff49a2c6beeccb84365b6d0dcd8e90,weapon_id=M249
378,data/gunshot_kaggle/M249/6 (16).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b9263705f9e90d7086fe626a219e5ace,weapon_id=M249
379,data/gunshot_kaggle/M249/6 (17).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ddd7e62f93f336c980a4091ca5247039,weapon_id=M249
380,data/gunshot_kaggle/M249/6 (18).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0291d610bffb4fec331e81b17525a1b2,weapon_id=M249
381,data/gunshot_kaggle/M249/6 (19).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,58c01d40adbc91bd3d51a516520e58bf,weapon_id=M249
382,data/gunshot_kaggle/M249/6 (2).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f618561bb1997a851faa3221718585e8,weapon_id=M249
383,data/gunshot_kaggle/M249/6 (20).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f528c30a627c69dedbaa0c9804e005c5,weapon_id=M249
384,data/gunshot_kaggle/M249/6 (21).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a14ed4ae93cbd416f512368525cecce5,weapon_id=M249
385,data/gunshot_kaggle/M249/6 (22).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,b4b59a17435a094105497fc1e2e81462,weapon_id=M249
386,data/gunshot_kaggle/M249/6 (23).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01b9da7cf3e37978cacb47e02d2f661e,weapon_id=M249
387,data/gunshot_kaggle/M249/6 (24).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9cab727d882c7c7eaef03eb8f21a1759,weapon_id=M249
388,data/gunshot_kaggle/M249/6 (25).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,12e7ae1a29b257b6ccc5b3ed957f3f95,weapon_id=M249
389,data/gunshot_kaggle/M249/6 (26).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9544c8504883dd3009247bcfea0cedf0,weapon_id=M249
390,data/gunshot_kaggle/M249/6 (27).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,db324e87295a5e19bd94ac2a814dd12e,weapon_id=M249
391,data/gunshot_kaggle/M249/6 (28).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,67954f0ee13348d2907326a08c89e96d,weapon_id=M249
392,data/gunshot_kaggle/M249/6 (29).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3c16aeddb8c10e991b70a596e9ad87cd,weapon_id=M249
393,data/gunshot_kaggle/M249/6 (3).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a9d7e3a004f64656f01671402eb90e28,weapon_id=M249
394,data/gunshot_kaggle/M249/6 (30).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,370eb57c4f5df8d8048687fc03100633,weapon_id=M249
395,data/gunshot_kaggle/M249/6 (31).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c8a66270eac2372d67fbfe5844c2e021,weapon_id=M249
396,data/gunshot_kaggle/M249/6 (32).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,7810a91a99a3dd76b3f91717407f16be,weapon_id=M249
397,data/gunshot_kaggle/M249/6 (33).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e4ef48aa761083c600e6d891a82c85dc,weapon_id=M249
398,data/gunshot_kaggle/M249/6 (34).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ad89c99255b972258ec7963a05fc2396,weapon_id=M249
399,data/gunshot_kaggle/M249/6 (35).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,015cd3ee28d639f465e16b49cd1ccd17,weapon_id=M249
400,data/gunshot_kaggle/M249/6 (36).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6bca38de792fd4d151097dda0c5b41d5,weapon_id=M249
401,data/gunshot_kaggle/M249/6 (37).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0211a7758a99c235b05c5ad13b843e39,weapon_id=M249
402,data/gunshot_kaggle/M249/6 (38).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,70dd9e36d5ee1fc68aee16edf188e597,weapon_id=M249
403,data/gunshot_kaggle/M249/6 (39).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,300d7de89e7a8ebe9c48dbccf99304be,weapon_id=M249
404,data/gunshot_kaggle/M249/6 (4).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ce584d691a576a10a2a57e4b3a6ccab1,weapon_id=M249
405,data/gunshot_kaggle/M249/6 (40).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,9d3e50206269e6f89915c26cb3d52f78,weapon_id=M249
406,data/gunshot_kaggle/M249/6 (41).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,d0fb1c513ce7c7652920791c8fa8febf,weapon_id=M249
407,data/gunshot_kaggle/M249/6 (42).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,fc096aed677920dba1b9f1fce0d10348,weapon_id=M249
408,data/gunshot_kaggle/M249/6 (43).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,6284d34aa7269522ec2f673cc4e4d25c,weapon_id=M249
409,data/gunshot_kaggle/M249/6 (44).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3d89a839ddc0931c246cfd2d9fd169df,weapon_id=M249
410,data/gunshot_kaggle/M249/6 (45).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0e468e640de130bd840dc96ec9cbb54c,weapon_id=M249
411,data/gunshot_kaggle/M249/6 (46).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f6a4bbfe80cb79fa9e6276b9de1a74b9,weapon_id=M249
412,data/gunshot_kaggle/M249/6 (47).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,01bdca65643a0a1ef8ddae6c04dc4011,weapon_id=M249
413,data/gunshot_kaggle/M249/6 (48).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,4352219620f6c61d3dee94008875c938,weapon_id=M249
414,data/gunshot_kaggle/M249/6 (49).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c1bd3a35c238dea9b8aa0b9951e3df1e,weapon_id=M249
415,data/gunshot_kaggle/M249/6 (5).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,59df4d728cfbcf7d40638d823d8b10d3,weapon_id=M249
416,data/gunshot_kaggle/M249/6 (50).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,f66f279209407bb7c48b797e7882a321,weapon_id=M249
417,data/gunshot_kaggle/M249/6 (51).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,219341ec6c963025d3fea7998ce34219,weapon_id=M249
418,data/gunshot_kaggle/M249/6 (52).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,370cea4df659ac64650989b9a83f285b,weapon_id=M249
419,data/gunshot_kaggle/M249/6 (53).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,095bb313e9c3241e69b97a143956414e,weapon_id=M249
420,data/gunshot_kaggle/M249/6 (54).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e575d2546be35dbc65d939cd007749d0,weapon_id=M249
421,data/gunshot_kaggle/M249/6 (55).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,5e598b2fca1c862588cfb78d3e271c90,weapon_id=M249
422,data/gunshot_kaggle/M249/6 (56).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1ae04c6fe568f7f5b0f3f55f871a6322,weapon_id=M249
423,data/gunshot_kaggle/M249/6 (57).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,56b61b4163294cdaddaff1b1cae489be,weapon_id=M249
424,data/gunshot_kaggle/M249/6 (58).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,60a4aa1578f1e44f8c6c802cca92709d,weapon_id=M249
425,data/gunshot_kaggle/M249/6 (59).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8b4e1e63dc3c10ecdd7b392edb59f891,weapon_id=M249
426,data/gunshot_kaggle/M249/6 (6).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,8ab52f2107316b0e81fe8ebcea66524a,weapon_id=M249
427,data/gunshot_kaggle/M249/6 (60).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,91cbb523e0d9ba756409e4d4032de306,weapon_id=M249
428,data/gunshot_kaggle/M249/6 (61).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e208eef7e5138c87549ff46ed0de4459,weapon_id=M249
429,data/gunshot_kaggle/M249/6 (62).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,59791c93bea85c3d2cadce0d336fab40,weapon_id=M249
430,data/gunshot_kaggle/M249/6 (63).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,12bf991ecdac0fe9c1b11d2737c34c9c,weapon_id=M249
431,data/gunshot_kaggle/M249/6 (64).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,36354afd46a6a0464a111882c2a40ffe,weapon_id=M249
432,data/gunshot_kaggle/M249/6 (65).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3c48ed3454dd5b3427ed8f596f8761fe,weapon_id=M249
433,data/gunshot_kaggle/M249/6 (66).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,639383b29b4de6d157bc67f847ca4a57,weapon_id=M249
434,data/gunshot_kaggle/M249/6 (67).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,bcfe81be4ae5873aa6b9bd7c2dc486d8,weapon_id=M249
435,data/gunshot_kaggle/M249/6 (68).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,612048a198a2f95355254657de58d144,weapon_id=M249
436,data/gunshot_kaggle/M249/6 (69).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,35636c7daa3d9398409dc819c55fba30,weapon_id=M249
437,data/gunshot_kaggle/M249/6 (7).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1cace4e1e33bb4f56fc5831b20997c44,weapon_id=M249
438,data/gunshot_kaggle/M249/6 (70).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3ddd13ca5e69178baed4d5d220583ffb,weapon_id=M249
439,data/gunshot_kaggle/M249/6 (71).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0619108a733a07e8529b9fd5a5b067bc,weapon_id=M249
440,data/gunshot_kaggle/M249/6 (72).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0a728b253eb12e1a5f339bcb0bc825aa,weapon_id=M249
441,data/gunshot_kaggle/M249/6 (73).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,e7a57c3e8590d9328e18fce680dbbdb3,weapon_id=M249
442,data/gunshot_kaggle/M249/6 (74).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,a539cc2db39bfdc5b1d49c1484d04009,weapon_id=M249
443,data/gunshot_kaggle/M249/6 (75).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,47b289cb283aa45b2e93114db62776f4,weapon_id=M249
444,data/gunshot_kaggle/M249/6 (76).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,71a9a7ce0d2b1e728a870f717790166c,weapon_id=M249
445,data/gunshot_kaggle/M249/6 (77).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,972c1002094a57aed23ee6775eae28f1,weapon_id=M249
446,data/gunshot_kaggle/M249/6 (78).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,16ab0763996abdc50a3a17ced5104d4b,weapon_id=M249
447,data/gunshot_kaggle/M249/6 (79).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,1fc25b730c6350db2883eaa770fac00d,weapon_id=M249
448,data/gunshot_kaggle/M249/6 (8).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,13b33b00726c0373deeffd2cffa6e99a,weapon_id=M249
449,data/gunshot_kaggle/M249/6 (80).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,0d8cda6bf70d258f8538f994fc3a5695,weapon_id=M249
450,data/gunshot_kaggle/M249/6 (81).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,da274d072c7c33743e1676cea04ce751,weapon_id=M249
451,data/gunshot_kaggle/M249/6 (82).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,689f3b11d83cd9469129c6242048c519,weapon_id=M249
452,data/gunshot_kaggle/M249/6 (83).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,ad6bf41a30c5d8c5c4f24b9c216e7f1c,weapon_id=M249
453,data/gunshot_kaggle/M249/6 (84).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c92dbc9094f6ef31e7919b31baa72719,weapon_id=M249
454,data/gunshot_kaggle/M249/6 (85).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3431f177f3f46b1dcfe8861af26595f4,weapon_id=M249
455,data/gunshot_kaggle/M249/6 (86).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,3ec5839dc0006c5e4f9802e7914d072a,weapon_id=M249
456,data/gunshot_kaggle/M249/6 (87).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,c79998dafbad66c4e332837f9a097c5d,weapon_id=M249
457,data/gunshot_kaggle/M249/6 (88).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,dd5eaf9afdf3f815311db37ca7753246,weapon_id=M249
458,data/gunshot_kaggle/M249/6 (89).wav,gunshot,gunshot_kaggle,,2.0,96000,48000,2,16,09c75a5a9e1be61488721c034804c97e,weapon_id=M249
